customer_id,customer_name,join_date,total_spent,frequency,segment
1301,jacob_choi,2024-10-29 00:00:00-07:00,510.38,48,frequent
1302,connor_zuniga,2024-08-07 00:00:00-07:00,2214.18,18,high_value
1303,cathy_graham,2025-03-05 00:00:00-08:00,632.96,42,frequent
1304,christina_spencer,2023-11-10 00:00:00-08:00,3613.33,49,high_value
1305,christina_gordon,2024-10-30 00:00:00-07:00,3530.88,6,high_value
1306,jonathan_harris,2024-08-19 00:00:00-07:00,4338.34,18,high_value
1307,deborah_nguyen,2024-09-28 00:00:00-07:00,2778.86,47,high_value
1308,jessica_vega,2023-08-18 00:00:00-07:00,3292.72,1,frequent
1309,oscar_thomas,2025-07-06 00:00:00-07:00,928.8,1,occasional
1310,mark_jones,2025-03-20 00:00:00-07:00,1806.86,27,frequent
1311,kristen_rodriguez,2024-03-09 00:00:00-08:00,2424.67,37,occasional
1312,amber_cox,2023-08-14 00:00:00-07:00,2288.16,21,frequent
1313,sharon_cobb,2024-11-28 00:00:00-08:00,207.75,10,high_value
1314,eric_jordan,2024-04-24 00:00:00-07:00,420.1,20,frequent
1315,christopher_davis,2024-12-20 00:00:00-08:00,1488.23,11,frequent
1316,todd_lane,2025-04-25 00:00:00-07:00,3873.63,6,frequent
1317,kristen_lopez,2024-09-30 00:00:00-07:00,4604.46,18,high_value
1318,deborah_owens,2025-01-20 00:00:00-08:00,3270.86,4,occasional
1319,anthony_villanueva,2023-08-07 00:00:00-07:00,417.32,28,frequent
1320,john_armstrong,2025-04-02 00:00:00-07:00,2356.7,38,high_value
1321,kenneth_robinson,2025-07-06 00:00:00-07:00,4456.37,43,frequent
1322,michael_gonzalez,2025-01-18 00:00:00-08:00,2071.5,35,frequent
1323,sarah_thomas,2024-11-12 00:00:00-08:00,1689.7,42,occasional
1324,donald_miller,2024-03-18 00:00:00-07:00,2347.35,45,frequent
1325,william_salinas,2024-11-09 00:00:00-08:00,147.03,21,frequent
1326,travis_guerra,2025-01-19 00:00:00-08:00,2323.68,45,high_value
1327,justin_sutton,2025-03-18 00:00:00-07:00,1954.81,24,frequent
1328,michael_reed,2025-05-09 00:00:00-07:00,303.19,6,high_value
1329,jessica_maynard,2025-02-02 00:00:00-08:00,3715.74,37,frequent
1330,dawn_peterson,2024-04-21 00:00:00-07:00,3430.06,16,occasional
1331,brandy_morris,2025-05-11 00:00:00-07:00,604.45,28,high_value
1332,charles_valdez,2024-10-13 00:00:00-07:00,679.57,3,occasional
1333,jasmine_jennings,2024-09-06 00:00:00-07:00,3323.14,30,occasional
1334,stephen_perkins,2024-08-28 00:00:00-07:00,3331.52,26,frequent
1335,christopher_adams,2023-08-19 00:00:00-07:00,2765.34,20,high_value
1336,sonya_patterson,2023-11-15 00:00:00-08:00,1411.97,40,high_value
1337,christopher_hartman_dvm,2024-11-20 00:00:00-08:00,2289.11,34,high_value
1338,shawn_sullivan,2024-05-16 00:00:00-07:00,1815.99,29,frequent
1339,eric_cruz,2024-07-01 00:00:00-07:00,188.18,46,occasional
1340,latasha_berry,2023-11-16 00:00:00-08:00,3956.65,14,frequent
1341,dawn_fitzpatrick,2024-09-09 00:00:00-07:00,2626.58,25,frequent
1342,edward_bell,2025-01-30 00:00:00-08:00,1876.03,12,frequent
1343,mrs_angela_holt,2023-10-03 00:00:00-07:00,795.06,7,high_value
1344,donald_obrien,2024-11-15 00:00:00-08:00,4121.24,36,high_value
1345,shannon_bell,2025-01-11 00:00:00-08:00,3552.27,24,occasional
1346,tammy_ferguson,2023-12-21 00:00:00-08:00,925.98,12,frequent
1347,julia_smith,2024-10-30 00:00:00-07:00,4258.62,40,frequent
1348,laura_bennett,2024-07-28 00:00:00-07:00,1634.01,4,frequent
1349,pamela_hall,2023-10-05 00:00:00-07:00,3050.11,37,occasional
1350,alan_miller,2025-06-01 00:00:00-07:00,1994.77,1,frequent
1351,bryan_parker,2024-07-17 00:00:00-07:00,571.58,38,occasional
1352,christina_benson,2024-07-02 00:00:00-07:00,184.22,2,high_value
1353,ashley_mclaughlin,2025-02-13 00:00:00-08:00,1072.24,43,frequent
1354,jaime_ponce,2024-07-11 00:00:00-07:00,331.62,17,high_value
1355,matthew_holt,2025-05-06 00:00:00-07:00,2846.6,45,frequent
1356,kimberly_maynard,2024-08-28 00:00:00-07:00,205.45,1,occasional
1357,mark_bullock,2023-08-08 00:00:00-07:00,1163.23,13,frequent
1358,kenneth_haynes,2025-05-05 00:00:00-07:00,3775.77,0,high_value
1359,vicki_savage,2024-02-20 00:00:00-08:00,1989.35,2,occasional
1360,maria_miller,2024-11-30 00:00:00-08:00,3023.67,18,occasional
1361,tracy_rodriguez,2023-12-29 00:00:00-08:00,1009.58,11,frequent
1362,patricia_williams,2024-04-12 00:00:00-07:00,234.0,12,frequent
1363,brandon_reynolds,2024-08-22 00:00:00-07:00,4907.56,35,occasional
1364,thomas_brady,2023-09-16 00:00:00-07:00,4361.31,16,high_value
1365,thomas_miller_jr,2025-06-03 00:00:00-07:00,1848.19,47,occasional
1366,taylor_gomez,2024-10-24 00:00:00-07:00,4719.24,32,
1367,patty_donaldson,2024-07-02 00:00:00-07:00,1599.59,11,occasional
1368,sarah_fisher,2024-11-19 00:00:00-08:00,2908.91,24,occasional
1369,samantha_perry,2025-03-22 00:00:00-07:00,654.51,41,high_value
1370,kathleen_martinez,2024-03-04 00:00:00-08:00,4402.09,25,
1371,bryce_nichols,2024-05-05 00:00:00-07:00,2606.85,7,occasional
1372,brian_mahoney,2025-06-01 00:00:00-07:00,2628.08,18,frequent
1373,john_baldwin,2023-12-30 00:00:00-08:00,480.72,32,occasional
1374,ronald_castillo,2023-09-11 00:00:00-07:00,1157.68,20,high_value
1375,michael_smith,2023-12-11 00:00:00-08:00,3559.99,28,high_value
1376,andrew_campbell,2025-05-14 00:00:00-07:00,2580.4,47,high_value
1377,kevin_pennington,2024-11-19 00:00:00-08:00,1276.42,14,frequent
1378,robin_allen,2024-08-04 00:00:00-07:00,1086.85,32,frequent
1379,ronald_brown,2024-11-10 00:00:00-08:00,3083.21,39,frequent
1380,christopher_williams,2025-06-10 00:00:00-07:00,1694.62,3,high_value
1381,david_bass,2024-03-08 00:00:00-08:00,3223.33,41,occasional
1382,melanie_gonzalez,2024-10-15 00:00:00-07:00,3590.32,45,occasional
1383,alicia_anderson,2024-07-23 00:00:00-07:00,3360.95,20,frequent
1384,john_robbins,2024-03-11 00:00:00-07:00,309.21,15,high_value
1385,justin_schwartz,2024-12-10 00:00:00-08:00,4088.19,25,high_value
1386,frances_mckenzie,2024-12-16 00:00:00-08:00,1355.28,3,frequent
1387,sydney_arnold,2024-09-26 00:00:00-07:00,4395.14,30,high_value
1388,cynthia_santos,2023-11-19 00:00:00-08:00,2888.23,43,occasional
1389,james_jackson,2025-05-07 00:00:00-07:00,1665.69,35,high_value
1390,james_salazar,2024-10-23 00:00:00-07:00,2552.91,20,occasional
1391,brandon_mack,2023-11-03 00:00:00-07:00,2382.57,9,occasional
1392,mark_jacobson,2023-11-01 00:00:00-07:00,360.43,28,high_value
1393,theresa_washington,2024-03-12 00:00:00-07:00,3184.01,34,frequent
1394,lauren_sanchez,2024-08-10 00:00:00-07:00,3418.91,3,
1395,james_odonnell,2024-12-25 00:00:00-08:00,270.51,27,high_value
1396,frank_zimmerman,2023-10-15 00:00:00-07:00,884.93,42,high_value
1397,scott_davis,2024-07-24 00:00:00-07:00,370.92,20,high_value
1398,charles_jones,2024-07-06 00:00:00-07:00,1176.16,13,occasional
1399,virginia_salazar,2024-09-17 00:00:00-07:00,4365.02,35,occasional
1400,crystal_griffin,2025-05-21 00:00:00-07:00,3969.32,36,occasional
1401,theresa_becker,2024-12-04 00:00:00-08:00,2378.15,40,high_value
1402,courtney_graham,2023-10-02 00:00:00-07:00,735.47,47,high_value
1403,leah_harris,2024-09-08 00:00:00-07:00,3545.4,11,occasional
1404,mary_copeland,2023-10-01 00:00:00-07:00,1978.84,47,frequent
1405,david_davis,2023-07-17 00:00:00-07:00,1929.77,3,occasional
1406,edward_johnson,2023-10-21 00:00:00-07:00,3531.11,43,occasional
1407,sandra_lee,2025-04-11 00:00:00-07:00,4791.03,12,frequent
1408,danielle_payne,2023-12-01 00:00:00-08:00,4181.94,7,high_value
1409,benjamin_rose,2025-06-19 00:00:00-07:00,4855.76,15,occasional
1410,steven_wolfe,2024-03-06 00:00:00-08:00,4276.9,43,occasional
1411,theresa_nichols,2024-11-28 00:00:00-08:00,4208.94,43,occasional
1412,brandon_hunt,2024-11-01 00:00:00-07:00,3339.18,11,occasional
1413,melissa_rice,2025-04-09 00:00:00-07:00,2783.29,11,frequent
1414,charles_rocha,2023-11-24 00:00:00-08:00,1170.36,28,frequent
1415,chris_hernandez,2024-08-26 00:00:00-07:00,448.7,14,frequent
1416,roger_garcia,2023-07-29 00:00:00-07:00,4832.17,5,frequent
1417,belinda_sullivan,2023-08-21 00:00:00-07:00,4869.93,4,occasional
1418,miranda_walker,2024-02-22 00:00:00-08:00,3872.06,2,high_value
1419,anita_white,2024-09-19 00:00:00-07:00,3066.16,23,frequent
1420,debra_pham,2024-05-04 00:00:00-07:00,2941.2,17,occasional
1421,dr_calvin_smith,2024-07-19 00:00:00-07:00,935.6,21,high_value
1422,elizabeth_berger,2024-09-24 00:00:00-07:00,3801.24,5,frequent
1423,michele_gonzalez,2023-12-02 00:00:00-08:00,3017.17,1,
1424,patricia_patrick,2025-01-29 00:00:00-08:00,438.98,6,frequent
1425,sharon_roberts,2025-04-04 00:00:00-07:00,4594.52,30,high_value
1426,tony_reeves,2024-12-28 00:00:00-08:00,4546.52,31,frequent
1427,andrew_garcia,2023-08-09 00:00:00-07:00,2663.23,45,high_value
1428,christine_parker,2024-10-02 00:00:00-07:00,1059.02,29,frequent
1429,dwayne_garcia,2024-07-12 00:00:00-07:00,1750.14,2,frequent
1430,daniel_brown,2024-12-16 00:00:00-08:00,4687.99,10,occasional
1431,jennifer_james,2025-04-08 00:00:00-07:00,2096.16,8,occasional
1432,roger_carlson,2025-04-18 00:00:00-07:00,3382.19,13,high_value
1433,nathaniel_matthews,2024-03-21 00:00:00-07:00,2187.64,28,high_value
1434,steven_nixon,2023-08-12 00:00:00-07:00,3297.62,2,high_value
1435,harold_perez,2024-06-04 00:00:00-07:00,2086.81,1,occasional
1436,deborah_mason,2024-10-07 00:00:00-07:00,3295.33,33,
1437,bryan_brooks,2025-04-06 00:00:00-07:00,4038.58,27,frequent
1438,audrey_ramirez,2024-12-19 00:00:00-08:00,664.24,39,occasional
1439,john_moore,2023-11-08 00:00:00-08:00,334.86,30,high_value
1440,dustin_reid,2024-11-02 00:00:00-07:00,107.82,36,high_value
1441,gina_cunningham,2023-09-18 00:00:00-07:00,4424.27,47,occasional
1442,michael_johnson,2025-03-04 00:00:00-08:00,3467.05,14,occasional
1443,pamela_smith,2024-01-29 00:00:00-08:00,3132.92,34,high_value
1444,stephanie_mcfarland,2024-03-12 00:00:00-07:00,2286.55,47,occasional
1445,johnny_stanton,2024-03-24 00:00:00-07:00,1193.06,6,high_value
1446,john_jones,2023-08-21 00:00:00-07:00,4396.38,24,frequent
1447,shane_mcclure,2025-05-26 00:00:00-07:00,1569.71,2,occasional
1448,candace_palmer,2024-11-09 00:00:00-08:00,2353.65,14,occasional
1449,julie_anderson,2024-02-10 00:00:00-08:00,2939.37,42,occasional
1450,stephen_harris,2023-12-15 00:00:00-08:00,1765.66,4,high_value
1451,tony_murphy,2024-10-11 00:00:00-07:00,4880.29,42,high_value
1452,terri_carrillo,2025-03-29 00:00:00-07:00,1436.87,47,frequent
1453,antonio_green,2025-01-05 00:00:00-08:00,2732.35,15,frequent
1454,joseph_wright,2024-01-11 00:00:00-08:00,2445.34,24,frequent
1455,wesley_mathews,2024-08-03 00:00:00-07:00,1163.29,3,
1456,jennifer_luna,2023-12-19 00:00:00-08:00,4687.23,15,occasional
1457,valerie_cameron,2024-12-11 00:00:00-08:00,4804.71,39,
1458,christian_conley,2024-05-20 00:00:00-07:00,2645.1,29,frequent
1459,nicholas_richards,2025-03-07 00:00:00-08:00,3697.68,49,occasional
1460,evelyn_marsh,2024-07-28 00:00:00-07:00,1945.09,36,occasional
1461,thomas_cooper,2024-08-23 00:00:00-07:00,180.88,18,occasional
1462,taylor_hammond,2024-01-07 00:00:00-08:00,3910.97,49,frequent
1463,kenneth_wheeler,2024-01-23 00:00:00-08:00,2123.21,29,occasional
1464,robin_rose,2024-05-06 00:00:00-07:00,2812.22,14,frequent
1465,lindsey_green,2025-06-22 00:00:00-07:00,857.45,36,occasional
1466,blake_turner,2024-07-13 00:00:00-07:00,3758.93,47,high_value
1467,evelyn_herman,2024-04-29 00:00:00-07:00,4962.32,9,occasional
1468,david_waters,2024-11-25 00:00:00-08:00,1667.11,12,frequent
1469,mary_reyes,2023-12-12 00:00:00-08:00,334.19,27,
1470,sara_hayes,2024-01-17 00:00:00-08:00,1432.6,10,high_value
1471,melissa_jones,2025-01-18 00:00:00-08:00,1777.34,3,frequent
1472,robert_cole,2023-07-11 00:00:00-07:00,3449.99,15,frequent
1473,brittany_robertson,2024-12-11 00:00:00-08:00,2155.58,16,frequent
1474,cameron_aguilar,2024-04-02 00:00:00-07:00,2805.0,10,occasional
1475,dr_harold_buckley,2024-10-09 00:00:00-07:00,1134.32,37,frequent
1476,jeffrey_acevedo_md,2025-01-03 00:00:00-08:00,1907.93,32,occasional
1477,katrina_mccarthy,2025-05-26 00:00:00-07:00,418.66,11,high_value
1478,olivia_hines,2025-02-15 00:00:00-08:00,3739.06,25,frequent
1479,stephanie_jones,2024-07-16 00:00:00-07:00,1204.17,39,frequent
1480,michael_scott,2023-12-16 00:00:00-08:00,2479.02,34,occasional
1481,theresa_wells,2024-11-28 00:00:00-08:00,1862.79,2,occasional
1482,zachary_taylor,2023-07-28 00:00:00-07:00,3872.8,26,occasional
1483,michael_johnson,2024-10-28 00:00:00-07:00,3024.25,7,frequent
1484,joanne_crane,2025-04-21 00:00:00-07:00,2554.16,26,occasional
1485,melanie_gibbs,2025-01-14 00:00:00-08:00,4825.92,10,frequent
1486,courtney_williams,2023-10-13 00:00:00-07:00,1955.76,27,occasional
1487,allison_williams,2024-04-07 00:00:00-07:00,1790.95,16,frequent
1488,tabitha_austin,2023-11-30 00:00:00-08:00,735.6,45,occasional
1489,michael_beard,2025-03-02 00:00:00-08:00,3132.64,6,frequent
1490,doris_owen,2024-11-06 00:00:00-08:00,3951.51,36,high_value
1491,ronald_mason,2023-12-19 00:00:00-08:00,154.04,26,frequent
1492,maria_reid,2023-07-10 00:00:00-07:00,191.88,48,frequent
1493,jessica_reeves,2023-12-20 00:00:00-08:00,2975.56,45,occasional
1494,dr_rhonda_sherman,2024-01-23 00:00:00-08:00,1043.6,44,occasional
1495,angela_johnson,2024-03-12 00:00:00-07:00,699.87,40,high_value
1496,susan_rodriguez,2023-10-09 00:00:00-07:00,1371.09,36,high_value
1497,william_king,2024-12-17 00:00:00-08:00,4385.62,29,occasional
1498,chelsea_ortiz,2023-11-09 00:00:00-08:00,1416.08,40,high_value
1499,audrey_fleming,2025-06-24 00:00:00-07:00,1226.76,24,frequent
1500,kyle_rosario,2024-06-25 00:00:00-07:00,4286.1,17,occasional
1501,amy_brooks,2023-12-16 00:00:00-08:00,1571.87,11,occasional
1502,kevin_pitts,2024-03-30 00:00:00-07:00,3070.8,16,occasional
1503,bruce_wade,2025-04-01 00:00:00-07:00,2177.21,33,frequent
1504,elizabeth_johnson,2024-10-27 00:00:00-07:00,4753.27,10,high_value
1505,lauren_williams,2023-10-14 00:00:00-07:00,1847.43,20,occasional
1506,austin_taylor,2024-04-17 00:00:00-07:00,1920.45,34,occasional
1507,luke_cummings,2023-08-30 00:00:00-07:00,4450.57,4,frequent
1508,rebecca_washington,2023-08-19 00:00:00-07:00,2516.66,8,frequent
1509,joseph_rocha,2024-03-30 00:00:00-07:00,3086.58,41,occasional
1510,charles_benson,2023-10-22 00:00:00-07:00,344.04,9,frequent
1511,ashley_brown,2023-07-26 00:00:00-07:00,1304.51,45,high_value
1512,michele_simpson,2025-04-27 00:00:00-07:00,3297.67,6,high_value
1513,logan_hunt,2025-06-11 00:00:00-07:00,373.63,10,high_value
1514,trevor_haynes,2024-11-09 00:00:00-08:00,223.69,1,high_value
1515,matthew_diaz,2023-10-07 00:00:00-07:00,1058.73,35,frequent
1516,ashley_klein,2025-06-30 00:00:00-07:00,2445.54,1,occasional
1517,paul_miller,2025-02-05 00:00:00-08:00,130.05,16,occasional
1518,michael_shields,2024-02-29 00:00:00-08:00,486.84999999999997,44,
1519,christine_reed,2024-05-10 00:00:00-07:00,4800.46,25,occasional
1520,shane_lewis,2024-05-28 00:00:00-07:00,913.77,29,frequent
1521,christopher_matthews,2025-06-09 00:00:00-07:00,4066.64,5,high_value
1522,ryan_barnes,2024-02-03 00:00:00-08:00,280.76,33,frequent
1523,erika_johnson,2023-08-22 00:00:00-07:00,1357.26,47,frequent
1524,jasmine_cox,2023-07-09 00:00:00-07:00,2637.86,39,frequent
1525,kenneth_francis,2024-10-27 00:00:00-07:00,1563.69,13,frequent
1526,larry_white,2025-01-04 00:00:00-08:00,1752.41,44,occasional
1527,joseph_williams,2023-12-24 00:00:00-08:00,3714.96,10,high_value
1528,stacy_drake,2024-11-25 00:00:00-08:00,4955.47,9,frequent
1529,veronica_ruiz,2023-09-26 00:00:00-07:00,2024.77,39,frequent
1530,miguel_griffith,2024-10-05 00:00:00-07:00,4156.5,20,occasional
1531,billy_pace,2025-05-17 00:00:00-07:00,1962.97,36,occasional
1532,arthur_brown,2024-07-11 00:00:00-07:00,1593.79,44,occasional
1533,jade_alexander,2023-10-17 00:00:00-07:00,3712.92,19,high_value
1534,phillip_santiago,2024-11-02 00:00:00-07:00,1702.76,27,high_value
1535,christopher_taylor,2023-09-12 00:00:00-07:00,4746.22,43,occasional
1536,hayley_salas,2025-05-10 00:00:00-07:00,3693.64,31,high_value
1537,francis_phillips,2025-02-08 00:00:00-08:00,1273.45,37,occasional
1538,michelle_carter,2023-09-12 00:00:00-07:00,3139.4,48,frequent
1539,sarah_hernandez,2024-06-12 00:00:00-07:00,2606.5,43,frequent
1540,jeffery_riley,2025-02-25 00:00:00-08:00,2995.33,20,high_value
1541,sean_gilbert,2024-04-18 00:00:00-07:00,3200.41,23,high_value
1542,johnny_copeland_md,2025-01-24 00:00:00-08:00,3319.03,27,frequent
1543,william_sims,2024-11-27 00:00:00-08:00,4204.5,41,
1544,mark_davidson,2025-03-05 00:00:00-08:00,744.78,46,high_value
1545,marie_murphy,2023-11-04 00:00:00-07:00,3769.0,34,frequent
1546,amy_owen_md,2024-04-17 00:00:00-07:00,596.5500000000001,22,high_value
1547,anthony_bender,2025-06-25 00:00:00-07:00,3559.51,22,frequent
1548,philip_webster,2024-07-21 00:00:00-07:00,3631.86,7,high_value
1549,kiara_ferrell,2024-05-15 00:00:00-07:00,117.83,33,occasional
1550,daniel_ferguson,2025-05-24 00:00:00-07:00,4803.88,43,occasional
1551,jennifer_jenkins,2024-04-07 00:00:00-07:00,953.15,32,occasional
1552,laura_williams,2024-03-01 00:00:00-08:00,3797.95,4,occasional
1553,kevin_serrano,2024-03-11 00:00:00-07:00,2332.89,9,occasional
1554,jeremiah_mclaughlin,2024-04-13 00:00:00-07:00,2736.96,41,high_value
1555,david_harris,2025-02-24 00:00:00-08:00,1047.96,12,high_value
1556,joseph_harris,2024-12-28 00:00:00-08:00,4651.35,9,high_value
1557,christopher_moore,2024-08-23 00:00:00-07:00,2177.15,43,high_value
1558,sabrina_davis,2023-08-31 00:00:00-07:00,1564.71,18,frequent
1559,mrs_stephanie_hunt_md,2025-04-06 00:00:00-07:00,2910.61,25,frequent
1560,sarah_smith,2024-04-24 00:00:00-07:00,3841.25,24,frequent
1561,ian_gonzalez,2023-12-07 00:00:00-08:00,523.95,24,frequent
1562,ashley_zimmerman,2025-03-17 00:00:00-07:00,4012.04,28,frequent
1563,john_walton,2023-08-30 00:00:00-07:00,4397.44,17,
1564,michael_lewis,2023-12-16 00:00:00-08:00,451.9,9,occasional
1565,thomas_diaz,2024-07-31 00:00:00-07:00,2188.96,32,frequent
1566,brian_lara,2025-02-05 00:00:00-08:00,540.78,49,occasional
1567,michael_harper,2023-07-12 00:00:00-07:00,3340.84,6,frequent
1568,judith_thompson,2024-03-23 00:00:00-07:00,1205.64,16,high_value
1569,matthew_bray,2023-07-28 00:00:00-07:00,146.26,6,high_value
1570,jason_hernandez,2023-07-08 00:00:00-07:00,1546.48,12,frequent
1571,elizabeth_wright,2023-07-12 00:00:00-07:00,4475.13,47,frequent
1572,samantha_wilson,2025-07-02 00:00:00-07:00,2297.03,18,frequent
1573,jodi_howard,2025-05-06 00:00:00-07:00,326.39,25,occasional
1574,matthew_herring,2024-10-15 00:00:00-07:00,1896.63,46,high_value
1575,kenneth_fox,2023-10-31 00:00:00-07:00,1111.75,40,occasional
1576,linda_rodriguez,2025-03-07 00:00:00-08:00,2049.66,8,frequent
1577,christopher_moreno,2025-06-17 00:00:00-07:00,1367.22,25,occasional
1578,dale_hill,2025-01-13 00:00:00-08:00,2935.17,27,frequent
1579,gina_ford,2024-01-18 00:00:00-08:00,4068.51,27,high_value
1580,ashley_vazquez,2023-12-04 00:00:00-08:00,895.86,41,occasional
1581,alex_jensen,2024-03-03 00:00:00-08:00,1855.29,29,occasional
1582,natalie_mack,2023-10-08 00:00:00-07:00,2054.09,46,high_value
1583,cynthia_simpson,2024-09-06 00:00:00-07:00,2083.93,19,high_value
1584,katherine_munoz,2025-03-08 00:00:00-08:00,3665.59,39,occasional
1585,adam_colon,2024-06-07 00:00:00-07:00,3580.66,3,frequent
1586,kelly_dixon,2024-06-16 00:00:00-07:00,3913.37,28,frequent
1587,jonathan_wells,2023-07-17 00:00:00-07:00,1456.68,2,frequent
1588,kelly_ford,2024-08-27 00:00:00-07:00,4428.9,36,high_value
1589,barry_richmond,2024-09-12 00:00:00-07:00,4094.68,25,high_value
1590,jeffery_nielsen,2023-07-09 00:00:00-07:00,1159.86,41,frequent
1591,joanne_mccann,2023-12-24 00:00:00-08:00,3955.83,24,frequent
1592,douglas_rodriguez,2025-04-09 00:00:00-07:00,3920.54,8,occasional
1593,cynthia_tyler,2024-06-18 00:00:00-07:00,390.32,45,high_value
1594,kathryn_watson,2025-04-22 00:00:00-07:00,1762.71,17,high_value
1595,dustin_bradley,2025-04-23 00:00:00-07:00,1586.12,47,occasional
1596,elizabeth_black,2024-12-07 00:00:00-08:00,1551.44,12,high_value
1597,martin_snyder,2025-03-22 00:00:00-07:00,4114.3,35,occasional
1598,michael_smith,2024-07-03 00:00:00-07:00,4715.08,7,occasional
1599,andrew_johnson,2025-03-14 00:00:00-07:00,2503.18,41,frequent
1600,eric_walker,2023-08-22 00:00:00-07:00,1597.84,19,high_value
1601,melvin_richardson,2024-10-17 00:00:00-07:00,2648.97,35,high_value
1602,timothy_horton,2025-03-02 00:00:00-08:00,1687.64,12,high_value
1603,matthew_armstrong,2023-09-11 00:00:00-07:00,1993.35,45,occasional
1604,craig_ruiz,2024-08-23 00:00:00-07:00,1068.51,39,frequent
1605,christopher_holt,2024-04-15 00:00:00-07:00,3650.46,15,occasional
1606,rodney_anderson,2024-01-20 00:00:00-08:00,1253.07,11,frequent
1607,annette_gomez,2025-02-02 00:00:00-08:00,1005.05,9,frequent
1608,thomas_wilson,2023-09-14 00:00:00-07:00,2743.29,41,frequent
1609,justin_adams,2024-08-30 00:00:00-07:00,4725.99,22,high_value
1610,brandon_mullins,2024-09-30 00:00:00-07:00,1312.63,21,frequent
1611,kevin_brown,2023-11-30 00:00:00-08:00,579.7,49,occasional
1612,tami_lindsey,2025-06-16 00:00:00-07:00,4472.58,24,occasional
1613,jose_chapman,2025-07-06 00:00:00-07:00,3488.36,22,frequent
1614,bradley_booker,2025-01-19 00:00:00-08:00,3351.68,9,frequent
1615,lauren_marshall,2024-05-26 00:00:00-07:00,3086.33,28,high_value
1616,richard_barry,2025-03-20 00:00:00-07:00,4615.84,35,frequent
1617,earl_perry,2024-06-09 00:00:00-07:00,2879.0,24,occasional
1618,mathew_hernandez,2024-08-18 00:00:00-07:00,2658.37,33,high_value
1619,rebecca_carson,2024-12-21 00:00:00-08:00,1091.35,43,frequent
1620,kevin_huber,2024-06-03 00:00:00-07:00,2426.4,22,frequent
1621,cindy_duffy,2024-03-13 00:00:00-07:00,4821.93,46,frequent
1622,brandi_avila,2025-04-27 00:00:00-07:00,3561.77,41,occasional
1623,brian_richards,2024-12-14 00:00:00-08:00,1357.15,14,frequent
1624,robert_joseph,2024-03-05 00:00:00-08:00,2820.54,43,occasional
1625,natasha_knight,2024-05-20 00:00:00-07:00,2096.85,46,occasional
1626,melissa_nelson,2024-09-23 00:00:00-07:00,326.14,21,frequent
1627,luis_harris,2025-01-26 00:00:00-08:00,1051.53,2,high_value
1628,stephanie_gentry,2024-12-15 00:00:00-08:00,3173.3,19,occasional
1629,amanda_oliver,2023-07-18 00:00:00-07:00,3612.72,25,frequent
1630,jesse_jones,2024-10-30 00:00:00-07:00,3654.41,23,high_value
1631,christopher_campbell,2024-08-05 00:00:00-07:00,1630.88,25,high_value
1632,amanda_velez,2023-12-20 00:00:00-08:00,719.58,39,frequent
1633,clinton_thompson,2024-11-06 00:00:00-08:00,774.35,49,occasional
1634,vanessa_sanchez,2025-04-24 00:00:00-07:00,2615.59,15,high_value
1635,terri_berg,2025-01-02 00:00:00-08:00,3661.76,35,high_value
1636,william_rogers,2023-12-14 00:00:00-08:00,4259.69,32,frequent
1637,ricky_baker,2023-09-17 00:00:00-07:00,3023.92,41,high_value
1638,sara_jones,2023-12-04 00:00:00-08:00,4680.61,9,occasional
1639,denise_cortez,2024-05-30 00:00:00-07:00,980.42,31,high_value
1640,maria_flores,2025-01-29 00:00:00-08:00,4346.09,46,occasional
1641,mrs_rachel_flores,2024-09-09 00:00:00-07:00,3002.68,4,occasional
1642,christina_gonzalez,2023-11-11 00:00:00-08:00,1618.95,11,high_value
1643,shari_shaw,2024-03-01 00:00:00-08:00,4359.13,20,occasional
1644,emily_williams,2025-02-09 00:00:00-08:00,3236.38,45,occasional
1645,william_butler,2024-10-15 00:00:00-07:00,4302.75,35,occasional
1646,katelyn_hayes,2024-09-07 00:00:00-07:00,3589.22,0,occasional
1647,joseph_wheeler,2023-11-10 00:00:00-08:00,2496.75,20,frequent
1648,michael_horton,2025-01-23 00:00:00-08:00,2191.85,14,high_value
1649,anthony_reyes,2023-11-07 00:00:00-08:00,965.0,14,high_value
1650,kimberly_chavez,2024-05-30 00:00:00-07:00,2895.23,20,
1651,andrea_strickland,2024-04-16 00:00:00-07:00,3401.54,36,occasional
1652,anthony_walsh,2025-06-30 00:00:00-07:00,2408.33,13,high_value
1653,manuel_beasley,2023-08-31 00:00:00-07:00,4237.89,9,occasional
1654,carol_davis,2024-04-04 00:00:00-07:00,814.39,42,high_value
1655,david_hansen,2023-09-17 00:00:00-07:00,3171.42,22,occasional
1656,sharon_yang,2024-11-19 00:00:00-08:00,1427.77,29,occasional
1657,lisa_cross,2023-11-02 00:00:00-07:00,3353.58,5,occasional
1658,natalie_long,2023-10-18 00:00:00-07:00,643.55,32,frequent
1659,kayla_patterson,2024-06-27 00:00:00-07:00,3397.49,23,high_value
1660,robert_blankenship,2023-12-03 00:00:00-08:00,331.4,31,occasional
1661,thomas_martin,2025-05-29 00:00:00-07:00,2144.78,27,occasional
1662,melanie_hicks,2024-12-26 00:00:00-08:00,3850.31,18,high_value
1663,vincent_dunn,2025-05-08 00:00:00-07:00,759.43,2,high_value
1664,charles_weaver,2024-11-15 00:00:00-08:00,4864.74,1,occasional
1665,heather_smith,2023-12-13 00:00:00-08:00,1205.38,33,frequent
